,Unnamed: 0,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,전화번호,경도,위도,상권번호,데이터기준일자
42613,283265,24949915,강남성균검도관,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107260015,1,대지,726,15.0,서울특별시 강남구 역삼동 726-15,116803121022,서울특별시 강남구 논현로,428,,1168010100107260015024053,정진빌딩,서울특별시 강남구 논현로 428,135080,6223.0,,1,,02-555-9339,127.038451458064,37.4985253561086,1910.0,2017-09-30
42626,283360,16574453,서초구립사랑의어린이집,,R,학문/교육,R08,유아교육,R08A02,어린이집,Q87210,보육시설 운영업,11,서울특별시,11650,서초구,1165058000,반포3동,1165010600,잠원동,1165010600100600005,1,대지,60,5.0,서울특별시 서초구 잠원동 60-5,116504163453,서울특별시 서초구 신반포로33길,22,,1165010600100600005017448,구립반포종합사회복지관,서울특별시 서초구 신반포로33길 22,137907,6522.0,,1,,02-3477-9818,127.010977497969,37.5099401372768,,2020-07-13
42628,283367,25270568,내공영어,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165055000,반포본동,1165010700,반포동,1165010700109380000,1,대지,938,,서울특별시 서초구 반포동 938,116503121017,서울특별시 서초구 신반포로,49,,1165010700111660000018785,구반포상가,서울특별시 서초구 신반포로 49,137040,6502.0,,2,,02-593-0552,126.99004366808701,37.5021671362414,,2016-01-26
42629,283368,14201984,조상익실용음악학원,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100109110001,1,대지,911,1.0,서울특별시 서초구 방배동 911-1,116504163251,서울특별시 서초구 방배로13길,19,,1165010100109110001015029,진덕빌딩,서울특별시 서초구 방배로13길 19,137842,6686.0,,2,,02-585-7901,126.995382516375,37.482704848799,1827.0,2017-10-06
42633,283411,24986552,신나라음악교습소,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165062100,방배4동,1165010100,방배동,1165010100108180026,1,대지,818,26.0,서울특별시 서초구 방배동 818-26,116504163115,서울특별시 서초구 동광로14길,14,,1165010100108180026008996,,서울특별시 서초구 동광로14길 14,137060,6563.0,4,1,,02-537-0649,126.98800945401199,37.4911568852066,,2016-01-26
42638,283450,20321279,랭귀지윌어학원,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600109490008,1,대지,949,8.0,서울특별시 강남구 대치동 949-8,116802122002,서울특별시 강남구 영동대로,405,,1168010600109490008012246,세원빌딩,서울특별시 강남구 영동대로 405,135280,6182.0,,3,,,127.064433201364,37.505446857420395,,2017-08-23
42639,283455,24457596,더컵,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800104670024,1,대지,467,24.0,서울특별시 강남구 도곡동 467-24,116803005086,서울특별시 강남구 언주로,118,,1168011800104670024001326,우성캐릭터199,서울특별시 강남구 언주로 118,135555,6295.0,2,,124,02-574-4215,127.051841563354,37.486910828653606,,2016-01-26
42654,283519,24966837,수학의법칙수학교습소,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600109880002,1,대지,988,2.0,서울특별시 강남구 대치동 988-2,116803122005,서울특별시 강남구 삼성로,308,,1168010600109880002013692,성원빌딩,서울특별시 강남구 삼성로 308,135280,6191.0,,4,,02-555-1530,127.06081893881,37.4996243812095,1905.0,2017-08-25
42659,283554,25011901,두드림학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600109900003,1,대지,990,3.0,서울특별시 강남구 대치동 990-3,116804166415,서울특별시 강남구 삼성로58길,29,,1168010600109900003013846,,서울특별시 강남구 삼성로58길 29,135280,6282.0,,3,,02-561-1112,127.063583820523,37.499195802037704,1897.0,2017-08-23
42669,283587,21642958,이도디자인,,R,학문/교육,R02,학원-창업취업취미,R02A14,학원-목공예,P85659,기타 기술 및 직업훈련학원,11,서울특별시,11650,서초구,1165061000,방배2동,1165010100,방배동,1165010100109490032,1,대지,949,32.0,서울특별시 서초구 방배동 949-32,116504163428,서울특별시 서초구 서초대로6길,2,,1165010100109490032012019,,서울특별시 서초구 서초대로6길 2,137060,6674.0,,,,02-525-6678,126.986511088876,37.4848817168949,,2016-01-26
42672,283613,24922108,서래한우리독서논술교습소,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165059000,방배본동,1165010100,방배동,1165010100107580002,1,대지,758,2.0,서울특별시 서초구 방배동 758-2,116503121010,서울특별시 서초구 방배로,269,,1165010100107580002015626,삼호상가,서울특별시 서초구 방배로 269,137060,6553.0,,,203,02-594-8555,126.987731877584,37.4966419196027,,2016-01-26
42676,283648,20973335,잠원시온어린이집,,R,학문/교육,R08,유아교육,R08A02,어린이집,Q87210,보육시설 운영업,11,서울특별시,11650,서초구,1165058000,반포3동,1165010600,잠원동,1165010600100740002,1,대지,74,2.0,서울특별시 서초구 잠원동 74-2,116503121017,서울특별시 서초구 신반포로,171,,1165010600100740002017560,신반포6차아파트,서울특별시 서초구 신반포로 171,137797,6509.0,,,,02-594-5432,127.00098296317199,37.5079097565415,,2017-10-06
42711,283846,24884114,꿈꾸는나무논술교습소,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168072000,일원본동,1168011400,일원동,1168011400107310000,1,대지,731,,서울특별시 강남구 일원동 731,116804166070,서울특별시 강남구 광평로10길,6,,1168011400107310000003008,한솔마을아파트,서울특별시 강남구 광평로10길 6,135942,6359.0,,,205,02-445-5051,127.076499802144,37.4826188676897,,2016-01-26
42736,283979,16563981,엘리스쿨,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107800017,1,대지,780,17.0,서울특별시 강남구 역삼동 780-17,116804166609,서울특별시 강남구 언주로67길,15,2.0,1168010100107800017025053,,서울특별시 강남구 언주로67길 15-2,135515,6229.0,,,,,127.044337521331,37.49545546475711,,2020-06-15
42737,283981,16495664,OPTIthink교육콘텐츠연구소,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165059000,방배본동,1165010100,방배동,1165010100100180021,1,대지,18,21.0,서울특별시 서초구 방배동 18-21,116504163276,서울특별시 서초구 방배로42길,11,,1165010100100180021015715,,서울특별시 서초구 방배로42길 11,137814,6574.0,,1,2,,126.98938886013599,37.495367601191795,,2020-06-15
42745,284067,24894373,모짜르트음악교습소,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400100300033,1,대지,30,33.0,서울특별시 강남구 청담동 30-33,116804166819,서울특별시 강남구 학동로77길,27,,1168010400100300033028005,대림아파트,서울특별시 강남구 학동로77길 27,135950,6067.0,,1,102,02-548-4263,127.047746837783,37.520856706066,,2016-01-26
42748,284084,28039962,리틀삼육어린이집,,R,학문/교육,R08,유아교육,R08A02,어린이집,Q87210,보육시설 운영업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107570000,1,대지,757,,서울특별시 강남구 역삼동 757,116804166489,서울특별시 강남구 선릉로69길,19,,1168010100107570000024180,역삼래미안아파트,서울특별시 강남구 선릉로69길 19,135796,6218.0,,1,,,127.050510785177,37.497352409715795,,2017-10-02
42763,284173,24542953,위드유영어,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165062100,방배4동,1165010100,방배동,1165010100113440000,1,대지,1344,,서울특별시 서초구 방배동 1344,116504163389,서울특별시 서초구 서초대로1길,30,,1165010100113440000000001,방배1차현대아파트,서울특별시 서초구 서초대로1길 30,137937,6567.0,,4,,02-522-1800,126.983602791191,37.4892268429129,,2017-10-06
42805,284400,17162237,언남해피어린이집,,R,학문/교육,R08,유아교육,R08A02,어린이집,Q87210,보육시설 운영업,11,서울특별시,11650,서초구,1165065200,양재2동,1165010200,양재동,1165010200103090000,1,대지,309,,서울특별시 서초구 양재동 309,116504163144,서울특별시 서초구 동산로13길,35,,1165010200103090000002548,"언남고등학교,언남교육문화회관",서울특별시 서초구 동산로13길 35,137896,6780.0,,1,,02-576-7525,127.042992834343,37.4723234215561,,2020-11-22
42810,284416,28408260,느티나무어린이집,,R,학문/교육,R08,유아교육,R08A02,어린이집,Q87210,보육시설 운영업,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101890000,1,대지,189,,서울특별시 강남구 개포동 189,116803122005,서울특별시 강남구 삼성로,14,,1168010300101890000019825,주공아파트,서울특별시 강남구 삼성로 14,135772,6331.0,,1,,,127.069371428708,37.4848426166524,,2017-10-30
42814,284438,21695337,입시연구사,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109090002,1,대지,909,2.0,서울특별시 강남구 대치동 909-2,116803122008,서울특별시 강남구 역삼로,422,,1168010600109090002013259,종로학원,서울특별시 강남구 역삼로 422,135280,6200.0,,,,02-565-1883,127.053144946695,37.5010048112029,1932.0,2016-01-26
42818,284459,24974426,리얼매쓰수학교습소,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109130012,1,대지,913,12.0,서울특별시 강남구 대치동 913-12,116803122005,서울특별시 강남구 삼성로,343,,1168010600109130012012941,대치빌딩,서울특별시 강남구 삼성로 343,135280,6202.0,4,,202,02-566-4555,127.05880864007601,37.502104309047,,2016-01-26
42824,284491,24880287,영어나무학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600105060000,1,대지,506,,서울특별시 강남구 대치동 506,116803122005,서울특별시 강남구 삼성로,151,,1168010600105060000014413,선경아파트,서울특별시 강남구 삼성로 151,135836,6291.0,1,,304,02-555-4710,127.062980857277,37.4931449224312,1875.0,2016-01-26
42826,284498,24970196,코리아승무원아카데미,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1165010800113270007,1,대지,1327,7.0,서울특별시 서초구 서초동 1327-7,116504163436,서울특별시 서초구 서초대로78길,26,,1165010800113270007022482,,서울특별시 서초구 서초대로78길 26,137070,6621.0,,10,,,127.02771473493601,37.495355865144,1887.0,2017-10-04
42834,284552,16612163,그레이투스페이스트,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600109920000,1,대지,992,,서울특별시 강남구 대치동 992,116804166692,서울특별시 강남구 영동대로57길,28,,1168010600109920000013582,현대아파트,서울특별시 강남구 영동대로57길 28,135501,6282.0,101,,1305,,127.065327633433,37.4999304583202,,2020-08-04
42868,284804,15734201,엠제이재즈피아노실용음악학원,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11650,서초구,1165051000,서초1동,1165010800,서초동,1165010800116410001,1,대지,1641,1.0,서울특별시 서초구 서초동 1641-1,116504163313,서울특별시 서초구 사임당로17길,116,,1165010800116410001023319,서초삼성래미안아파트,서울특별시 서초구 사임당로17길 116,137926,6635.0,103,,403,,127.020148607431,37.4936624409725,,2017-10-03
42882,284945,16565103,한국블록체인연구교육원,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800115990011,1,대지,1599,11.0,서울특별시 서초구 서초동 1599-11,116503121024,서울특별시 서초구 서초중앙로,63,,1165010800115990011020984,리더스빌딩,서울특별시 서초구 서초중앙로 63,137912,6651.0,,5,,02-6101-9952,127.014453288395,37.4873166879023,1845.0,2020-06-15
42883,284946,16564924,블록체인엔터테인먼트랩,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108310000,1,대지,831,,서울특별시 강남구 역삼동 831,116802102001,서울특별시 강남구 강남대로,354,,1168010100108310000025303,혜천빌딩,서울특별시 강남구 강남대로 354,135792,6242.0,,,703,02-2077-3577,127.029714326866,37.4946424504004,,2020-06-15
42888,284980,15733593,예원음악학원,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11680,강남구,1168073000,일원1동,1168011400,일원동,1168011400106770005,1,대지,677,5.0,서울특별시 강남구 일원동 677-5,116804166706,서울특별시 강남구 일원로3길,34,,1168011400106770005026852,,서울특별시 강남구 일원로3길 34,135516,6343.0,,,,,127.08309112724501,37.4919240961176,,2017-10-03
42912,285175,24877198,히스토리아사회교습소,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109200022,1,대지,920,22.0,서울특별시 강남구 대치동 920-22,116804166653,서울특별시 강남구 역삼로64길,26,,1168010600109200022013790,,서울특별시 강남구 역삼로64길 26,135280,6199.0,,,301,02-562-5794,127.05331197869499,37.499420290264396,1906.0,2016-01-26
42923,285238,16562624,임서영영재교육연구소,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400100160005,1,대지,16,5.0,서울특별시 강남구 청담동 16-5,116804166297,서울특별시 강남구 도산대로70길,42,,1168010400100160005018653,,서울특별시 강남구 도산대로70길 42,135949,6065.0,,,,,127.04475759569799,37.521066840767006,,2020-06-15
42950,285435,14118585,카페레드바이올린,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800114510086,1,대지,1451,86.0,서울특별시 서초구 서초동 1451-86,116504163244,서울특별시 서초구 반포대로4길,12,,1165010800114510086021589,,서울특별시 서초구 반포대로4길 12,137927,6719.0,,2,,,127.013349462828,37.481829052999004,,2017-09-09
42952,285439,25537261,예지미술,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,예술 학원,11,서울특별시,11650,서초구,1165062100,방배4동,1165010100,방배동,1165010100108670014,1,대지,867,14.0,서울특별시 서초구 방배동 867-14,116502121002,서울특별시 서초구 서초대로,49,9.0,1165010100108670014009814,,서울특별시 서초구 서초대로 49-9,137060,6570.0,,1,,02-522-7600,126.98772070480899,37.4865770585546,,2016-01-27
42953,285446,14110265,꼬망세피아노교습소,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101850000,1,대지,185,,서울특별시 강남구 개포동 185,116803122001,서울특별시 강남구 개포로,516,,1168010300101850000019804,주공아파트,서울특별시 강남구 개포로 516,135993,6330.0,217,,218,02-445-7320,127.070856072009,37.489134335700705,,2017-09-30
42964,285517,25180182,한나바이올린교습소,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165059000,방배본동,1165010100,방배동,1165010100107720001,1,대지,772,1.0,서울특별시 서초구 방배동 772-1,116504163277,서울특별시 서초구 방배로43길,5,,1165010100107720001015684,삼호아파트,서울특별시 서초구 방배로43길 5,137060,6556.0,211,,1,02-599-8309,126.988241815657,37.495727214449396,,2016-01-26
42984,285648,25001923,블루큐브아카데미,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109130011,1,대지,913,11.0,서울특별시 강남구 대치동 913-11,116803122005,서울특별시 강남구 삼성로,345,,1168010600109130011027400,대림빌딩,서울특별시 강남구 삼성로 345,135280,6202.0,913,,11,02-558-5278,127.05870448568301,37.5022927010462,,2016-01-26
42988,285670,14244891,에임하이영어학원,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165053000,서초3동,1165010100,방배동,1165010100110010029,1,대지,1001,29.0,서울특별시 서초구 방배동 1001-29,116503121021,서울특별시 서초구 효령로,184,,1165010100110010029021445,유신빌딩,서울특별시 서초구 효령로 184,137073,6707.0,,3,,02-581-6669,127.004171327763,37.482454874007395,,2017-10-03
42990,285675,25021905,도성해법수학교습소,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107160002,1,대지,716,2.0,서울특별시 강남구 역삼동 716-2,116803122008,서울특별시 강남구 역삼로,315,,1168010100107160001023606,개나리아파트,서울특별시 강남구 역삼로 315,135080,6213.0,,2,,02-538-3339,127.05030065767001,37.5005494715913,,2017-08-21
42997,285735,24954535,중국어코칭연구소,,R,학문/교육,R09,학원기타,R09A11,학원-기타,P85699,그외 기타 분류안된 교육기관,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100107460000,1,대지,746,,서울특별시 강남구 역삼동 746,116803121022,서울특별시 강남구 논현로,419,,1168010100107460000024277,PMK빌딩,서울특별시 강남구 논현로 419,135080,6246.0,,11,1102,02-533-1151,127.038078652661,37.497612254536,1910.0,2016-12-21
43005,285791,25523985,더브레인,,R,학문/교육,R09,학원기타,R09A07,학원-심리변론,P85699,그외 기타 분류안된 교육기관,11,서울특별시,11680,강남구,1168065500,도곡1동,1168011800,도곡동,1168011800101680000,1,대지,168,,서울특별시 강남구 도곡동 168,116803005086,서울특별시 강남구 언주로,201,,1168011800101680000000367,에스케이리더스뷰,서울특별시 강남구 언주로 201,135270,6274.0,1,2,,,127.048689449202,37.4884803624104,,2016-01-27
43012,285840,25110248,렉슬이화음악학원,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800105270003,1,대지,527,3.0,서울특별시 강남구 도곡동 527-3,116803122006,서울특별시 강남구 선릉로,225,,1168011800105270003000001,도곡렉슬아파트,서울특별시 강남구 선릉로 225,135270,6276.0,,,308,02-577-5456,127.05270730979099,37.4953606864046,,2016-01-27
43015,285873,24877417,강남은빛피아노교습소,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165065200,양재2동,1165010200,양재동,1165010200103770002,1,대지,377,2.0,서울특별시 서초구 양재동 377-2,116503121005,서울특별시 서초구 동산로,62,,1165010200103770002004284,부광빌딩,서울특별시 서초구 동산로 62,137130,6784.0,,2,,02-578-6546,127.04556634662701,37.471758547922505,,2017-10-04
43016,285875,21709074,펀앤조이미술교습소,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168065500,도곡1동,1168011800,도곡동,1168011800109630000,1,대지,963,,서울특별시 강남구 도곡동 963,116803121022,서울특별시 강남구 논현로,213,,1168011800109630000000104,역삼럭키아파트,서울특별시 강남구 논현로 213,135858,6262.0,,,,02-578-1524,127.04098573694901,37.491373546904704,,2016-01-27
43021,285900,24971102,명순식바이올린,,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,P85620,예술 학원,11,서울특별시,11680,강남구,1168066000,개포1동,1168010300,개포동,1168010300106520000,1,대지,652,,서울특별시 강남구 개포동 652,116803122001,서울특별시 강남구 개포로,307,,1168010300106520000019285,우성3차아파트,서울특별시 강남구 개포로 307,135807,6319.0,,2,,02-574-1052,127.056076822344,37.4846200104981,,2017-10-30
43025,285943,25430864,우리들고시원,,R,학문/교육,R10,도서관/독서실,R10A02,고시원,R90212,독서실 운영업,11,서울특별시,11650,서초구,1165062100,방배4동,1165010100,방배동,1165010100108360005,1,대지,836,5.0,서울특별시 서초구 방배동 836-5,116503121010,서울특별시 서초구 방배로,189,,1165010100108360005009044,,서울특별시 서초구 방배로 189,137060,6572.0,,3,,02-532-0832,126.991662510818,37.490278057287505,,2016-01-26
43026,285944,22794824,플랜팅아트,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,예술 학원,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800116980001,1,대지,1698,1.0,서울특별시 서초구 서초동 1698-1,116504163712,서울특별시 서초구 서초중앙로28길,6,,1165010800116980001020025,,서울특별시 서초구 서초중앙로28길 6,137070,6604.0,,5,,02-537-8507,127.01383285498899,37.49666446268571,1889.0,2017-09-15
43029,285952,24877236,메가로스쿨강남N캠퍼스,강남N캠퍼스,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108260027,1,대지,826,27.0,서울특별시 강남구 역삼동 826-27,116804166035,서울특별시 강남구 강남대로84길,16,,1168010100108260027000001,제이스타워,서울특별시 강남구 강남대로84길 16,135080,6241.0,,3,,02-3489-8672,127.030004603162,37.4966812200778,1893.0,2017-09-16
43031,285958,25228155,블루스카이학원,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11650,서초구,1165058000,반포3동,1165010600,잠원동,1165010600100760005,1,대지,76,5.0,서울특별시 서초구 잠원동 76-5,116502121003,서울특별시 서초구 반포대로,304,,1165010600100760005017582,금정빌딩,서울특별시 서초구 반포대로 304,137909,6509.0,,2,,02-535-0630,127.00098411757799,37.5061256834299,,2016-01-26
43032,285964,28146230,킹스키즈어린이집,,R,학문/교육,R08,유아교육,R08A02,어린이집,Q87210,보육시설 운영업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109260010,1,대지,926,10.0,서울특별시 강남구 대치동 926-10,116804166243,서울특별시 강남구 도곡로73길,31,1.0,1168010600109260010013650,,서울특별시 강남구 도곡로73길 31-1,135280,6204.0,,,,02-3453-1997,127.05622466253,37.499831050901705,,2017-08-25
43048,286061,23903669,에스티앤컴퍼니,,R,학문/교육,R09,학원기타,R09A01,학원(종합),P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106830014,1,대지,683,14.0,서울특별시 강남구 역삼동 683-14,116803122006,서울특별시 강남구 선릉로,561,,1168010100106830015027778,RUBINA사옥,서울특별시 강남구 선릉로 561,135080,6145.0,,,,070-8677-7599,127.04423747550301,37.5086280901931,,2016-01-26
43053,286130,14238049,타이투스,,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,P85501,일반 교과 학원,11,서울특별시,11680,강남구,1168075000,수서동,1168011500,수서동,1168011500107130000,1,대지,713,,서울특별시 강남구 수서동 713,116804166315,서울특별시 강남구 밤고개로1길,10,,1168011500107130000000001,수서현대벤쳐빌,서울특별시 강남구 밤고개로1길 10,135539,6349.0,,6,1814,,127.10183075937701,37.4880132769347,1848.0,2017-10-31
43070,286237,28321855,서초구립포레스타5단지어린이집,,R,학문/교육,R08,유아교육,R08A02,어린이집,Q87210,보육시설 운영업,11,서울특별시,11650,서초구,1165066000,내곡동,1165011100,신원동,1165011100103740000,1,대지,374,,서울특별시 서초구 신원동 374,116504163750,서울특별시 서초구 청계산로7길,43,,1165011100103740000000001,서초포레스타5단지,서울특별시 서초구 청계산로7길 43,137160,6798.0,510,1,,,127.057627919944,37.4511399273832,,2016-01-28
43072,286262,16563576,방배지앤비영어전문학원,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165061000,방배2동,1165010100,방배동,1165010100104750018,1,대지,475,18.0,서울특별시 서초구 방배동 475-18,116503121021,서울특별시 서초구 효령로,27,,1165010100104750018013358,,서울특별시 서초구 효령로 27,137819,6694.0,,,,02-3474-0535,126.987576402033,37.477997781552894,,2020-06-15
43073,286263,16563572,은성영어교습소,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11650,서초구,1165058000,반포3동,1165010600,잠원동,1165010600100750019,1,대지,75,19.0,서울특별시 서초구 잠원동 75-19,116503121017,서울특별시 서초구 신반포로,177,,1165010600100750018017606,반포쇼핑타운,서울특별시 서초구 신반포로 177,137909,6512.0,3,3,333,,127.003393697161,37.50609197478621,1940.0,2020-06-15
43084,286338,22203896,디자인붐,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,예술 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600108970012,1,대지,897,12.0,서울특별시 강남구 대치동 897-12,116804166495,서울특별시 강남구 선릉로86길,10,6.0,1168010600108970012012742,,서울특별시 강남구 선릉로86길 10-6,135280,6198.0,,,,02-123-4567,127.05076914766701,37.5028509304841,1932.0,2016-01-27
43103,286473,15672506,서초구립네이처힐1단지어린이집,,R,학문/교육,R08,유아교육,R08A02,어린이집,Q87210,보육시설 운영업,11,서울특별시,11650,서초구,1165065100,양재1동,1165010300,우면동,1165010300107070000,1,대지,707,,서울특별시 서초구 우면동 707,116504163604,서울특별시 서초구 형촌길,35,,1165010300102310016000001,서초네이처힐1단지,서울특별시 서초구 형촌길 35,137131,6765.0,109,1,,,127.02058135631799,37.463111165650794,,2017-10-03
43109,286506,25454910,고흐미술학원,,R,학문/교육,R05,학원-음악미술무용,R05A01,서예/서화/미술,P85620,예술 학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600108970011,1,대지,897,11.0,서울특별시 강남구 대치동 897-11,116804166493,서울특별시 강남구 선릉로82길,9,,1168010600108970011012777,,서울특별시 강남구 선릉로82길 9,135280,6198.0,,3,,02-552-1345,127.05082728886299,37.5027252498265,1932.0,2016-01-27
43122,286627,25217658,조현우물리교습소,,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,P85502,외국어학원,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109130009,1,대지,913,9.0,서울특별시 강남구 대치동 913-9,116804166424,서울특별시 강남구 삼성로71길,5,,1168010600109130009012915,,서울특별시 강남구 삼성로71길 5,135280,6202.0,4,3,,02-566-2512,127.05844528806001,37.502218550813,,2016-01-26
